"","X1","line","section_name","section_artist","song_name","artist_name","song_id"
"258",289,"There'll be parties for hosting","Pre-Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"259",290,"Marshmallows for toasting","Pre-Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"260",291,"And caroling out in the snow","Pre-Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"261",292,"There'll be scary ghost stories","Pre-Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"262",293,"And tales of the glories","Pre-Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"263",294,"Of Christmases long, long ago","Pre-Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"264",295,"It's the most wonderful time of the year","Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"265",296,"There'll be much mistletoeing","Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"266",297,"And hearts will be glowing when loved ones are near","Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"267",298,"It's the most wonderful time","Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"268",299,"It's the most wonderful time","Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"269",300,"Oh, the most wonderful time of the year","Chorus","Andy Williams","It’s the Most Wonderful Time of the Year","Andy Williams",2255377
"270",301,"I took an arrow to the heart","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"271",302,"I never kissed a mouth that tastes like yours","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"272",303,"Strawberries and then somethin' more","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"273",304,"Ooh, yeah, I want it all","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"274",305,"Lipstick on my guitar","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"275",306,"Fill up the engine, we can drive real far","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"276",307,"Go dancin' underneath the stars","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"277",308,"Ooh, yeah, I want it all","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"278",309,"Mmm, you got me feelin' like","Verse 1","Ed Sheeran","Shivers","Ed Sheeran",7120797
"279",310,"I wanna be that guy, I wanna kiss your eyes","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"280",311,"I wanna drink that smile, I wanna feel like I'm","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"281",312,"Like my soul's on fire, I wanna stay up all day and all night","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"282",313,"Yeah, you got me singin' like","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"283",314,"Ooh, I love it when you do it like that","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"284",315,"And when you're close up, give mе the shivers","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"285",316,"Oh, baby, you wanna dance 'til thе sunlight cracks","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"286",317,"And when they say the party's over, then we'll bring it right back","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"287",318,"And we'll say, ""Ooh, I love it when you do it like that""","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"288",319,"And when you're close up, give me the shivers","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"289",320,"Oh, baby, you wanna dance 'til the sunlight cracks","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"290",321,"And when they say the party's over, then we'll bring it right back","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"291",322,"Into the car","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"292",323,"On the backseat in the moonlit dark","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"293",324,"Wrap me up between your legs and arms","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"294",325,"Ooh, I can't get enough","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"295",326,"You know you could tear me apart","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"296",327,"Put me back together and take my heart","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"297",328,"I never thought that I could love this hard","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"298",329,"Ooh, I can't get enough","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"299",330,"Mmm, you got me feelin' like","Verse 2","Ed Sheeran","Shivers","Ed Sheeran",7120797
"300",331,"I wanna be that guy, I wanna kiss your eyes","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"301",332,"I wanna drink that smile, I wanna feel like I'm","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"302",333,"Like my soul's on fire, I wanna stay up all day and all night","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"303",334,"Yeah, you got me singin' like","Pre-Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"304",335,"Ooh, I love it when you do it like that","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"305",336,"And when you're close up, give me the shivers","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"306",337,"Oh, baby, you wanna dance 'til the sunlight cracks","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"307",338,"And when they say the party's over, then we'll bring it right back","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"308",339,"And we'll say, ""Ooh, I love it when you do it like that""","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"309",340,"And when you're close up, give me the shivers","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"310",341,"Oh, baby, you wanna dance 'til the sunlight cracks","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"311",342,"And when they say the party's over, then we'll bring it right back","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"312",343,"Baby, you burn so hot, you make me shiver","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"313",344,"With the fire you got, this thing we started","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"314",345,"I don't want it to stop","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"315",346,"You know you make me shiver-er-er","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"316",347,"Baby, you burn so hot, you make me shiver","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"317",348,"With the fire you got, this thing we started","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"318",349,"I don't want it to stop","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"319",350,"You know you make me shiver","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"320",351,"Yeah, you got me singin' like","Bridge","Ed Sheeran","Shivers","Ed Sheeran",7120797
"321",352,"Ooh, I love it when you do it like that","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"322",353,"And when you're close up, give me the shivers","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"323",354,"Oh, baby, you wanna dance 'til the sunlight cracks","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"324",355,"And when they say the party's over, then we'll bring it right back (Oh, no)","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"325",356,"And we'll say, ""Ooh, I love it when you do it like that""","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"326",357,"And when you're close up, give me the shivers","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"327",358,"Oh, baby, you wanna dance 'til the sunlight cracks","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"328",359,"And when they say the party's over, then we'll bring it right back, hey","Chorus","Ed Sheeran","Shivers","Ed Sheeran",7120797
"329",360,"(Happy Christmas)","Intro","Wham!","Last Christmas","Wham!",1439197
"330",361,"Ah, ah-ah","Intro","Wham!","Last Christmas","Wham!",1439197
"331",362,"Ooh-woah","Intro","Wham!","Last Christmas","Wham!",1439197
"332",363,"Oh-oh","Intro","Wham!","Last Christmas","Wham!",1439197
"333",364,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"334",365,"But the very next day, you gave it away","Chorus","Wham!","Last Christmas","Wham!",1439197
"335",366,"This year, to save me from tears","Chorus","Wham!","Last Christmas","Wham!",1439197
"336",367,"I'll give it to someone special","Chorus","Wham!","Last Christmas","Wham!",1439197
"337",368,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"338",369,"But the very next day, you gave it away (You gave it away)","Chorus","Wham!","Last Christmas","Wham!",1439197
"339",370,"This year, to save me from tears","Chorus","Wham!","Last Christmas","Wham!",1439197
"340",371,"I'll give it to someone special (Special)","Chorus","Wham!","Last Christmas","Wham!",1439197
"341",372,"Once bitten and twice shy","Verse 1","Wham!","Last Christmas","Wham!",1439197
"342",373,"I keep my distance, but you still catch my eye","Verse 1","Wham!","Last Christmas","Wham!",1439197
"343",374,"Tell me, baby, do you recognise me?","Verse 1","Wham!","Last Christmas","Wham!",1439197
"344",375,"Well, it's been a year, it doesn't surprise me","Verse 1","Wham!","Last Christmas","Wham!",1439197
"345",376,"""Happy Christmas,"" I wrapped it up and sent it","Verse 1","Wham!","Last Christmas","Wham!",1439197
"346",377,"With a note saying, ""I love you,"" I meant it","Verse 1","Wham!","Last Christmas","Wham!",1439197
"347",378,"Now I know what a fool I've been","Verse 1","Wham!","Last Christmas","Wham!",1439197
"348",379,"But if you kissed me now, I know you'd fool me again","Verse 1","Wham!","Last Christmas","Wham!",1439197
"349",380,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"350",381,"But the very next day, you gave it away (You gave it away)","Chorus","Wham!","Last Christmas","Wham!",1439197
"351",382,"This year, to save me from tears","Chorus","Wham!","Last Christmas","Wham!",1439197
"352",383,"I'll give it to someone special (Special)","Chorus","Wham!","Last Christmas","Wham!",1439197
"353",384,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"354",385,"But the very next day, you gave it away","Chorus","Wham!","Last Christmas","Wham!",1439197
"355",386,"This year, to save me from tears","Chorus","Wham!","Last Christmas","Wham!",1439197
"356",387,"I'll give it to someone special (Special, oh)","Chorus","Wham!","Last Christmas","Wham!",1439197
"357",388,"Oh, oh, baby","Chorus","Wham!","Last Christmas","Wham!",1439197
"358",389,"A crowded room, friends with tired eyes","Verse 2","Wham!","Last Christmas","Wham!",1439197
"359",390,"I'm hiding from you and your soul of ice","Verse 2","Wham!","Last Christmas","Wham!",1439197
"360",391,"My God, I thought you were someone to rely on","Verse 2","Wham!","Last Christmas","Wham!",1439197
"361",392,"Me? I guess I was a shoulder to cry on","Verse 2","Wham!","Last Christmas","Wham!",1439197
"362",393,"A face of a lover with a fire in his heart","Verse 2","Wham!","Last Christmas","Wham!",1439197
"363",394,"A man undercover, but you tore me apart","Verse 2","Wham!","Last Christmas","Wham!",1439197
"364",395,"Ooh-ooh","Verse 2","Wham!","Last Christmas","Wham!",1439197
"365",396,"Now I've found a real love, you'll never fool me again","Verse 2","Wham!","Last Christmas","Wham!",1439197
"366",397,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"367",398,"But the very next day, you gave it away (You gave it away)","Chorus","Wham!","Last Christmas","Wham!",1439197
"368",399,"This year, to save me from tears","Chorus","Wham!","Last Christmas","Wham!",1439197
"369",400,"I'll give it to someone special (Special)","Chorus","Wham!","Last Christmas","Wham!",1439197
"370",401,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"371",402,"But the very next day, you gave it away (You gave me away)","Chorus","Wham!","Last Christmas","Wham!",1439197
"372",403,"This year, to save me from tears","Chorus","Wham!","Last Christmas","Wham!",1439197
"373",404,"I'll give it to someone special (Special)","Chorus","Wham!","Last Christmas","Wham!",1439197
"374",405,"A face on a lover with a fire in his heart (I gave you my heart)","Verse 3","Wham!","Last Christmas","Wham!",1439197
"375",406,"A man undercover, but you tore him apart","Verse 3","Wham!","Last Christmas","Wham!",1439197
"376",407,"Maybe next year","Verse 3","Wham!","Last Christmas","Wham!",1439197
"377",408,"I'll give it to someone, I'll give it to someone special","Verse 3","Wham!","Last Christmas","Wham!",1439197
"378",409,"Special","Bridge","Wham!","Last Christmas","Wham!",1439197
"379",410,"Someone","Bridge","Wham!","Last Christmas","Wham!",1439197
"380",411,"Someone","Bridge","Wham!","Last Christmas","Wham!",1439197
"381",412,"I'll give it to someone, I'll give it to someone special","Bridge","Wham!","Last Christmas","Wham!",1439197
"382",413,"Who give me something in return","Bridge","Wham!","Last Christmas","Wham!",1439197
"383",414,"(I'll give it to someone, I'll give it to someone)","Bridge","Wham!","Last Christmas","Wham!",1439197
"384",415,"Hold my heart and watch it burn","Bridge","Wham!","Last Christmas","Wham!",1439197
"385",416,"I'll give it to someone, I'll give it to someone special","Bridge","Wham!","Last Christmas","Wham!",1439197
"386",417,"I thought you were here to stay","Bridge","Wham!","Last Christmas","Wham!",1439197
"387",418,"How could you love me for a day?","Bridge","Wham!","Last Christmas","Wham!",1439197
"388",419,"I thought you were someone special","Bridge","Wham!","Last Christmas","Wham!",1439197
"389",420,"I gave you my heart","Bridge","Wham!","Last Christmas","Wham!",1439197
"390",421,"I'll give it to someone, I'll give it to someone","Bridge","Wham!","Last Christmas","Wham!",1439197
"391",422,"Last Christmas, I gave you my heart","Chorus","Wham!","Last Christmas","Wham!",1439197
"392",423,"You gave it away","Chorus","Wham!","Last Christmas","Wham!",1439197
"393",424,"I'll give it to someone, I'll give it to someone","Chorus","Wham!","Last Christmas","Wham!",1439197
"394",425,"La-la","Outro","Wham!","Last Christmas","Wham!",1439197
"395",426,"La-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"396",427,"La-la","Outro","Wham!","Last Christmas","Wham!",1439197
"397",428,"La-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"398",429,"La-la-la-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"399",430,"La-la-la-la-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"400",431,"La-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"401",432,"La-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"402",433,"La-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"403",434,"La-la-la-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"404",435,"La-la-la-la-la-la-la-la","Outro","Wham!","Last Christmas","Wham!",1439197
"405",436,"It's beginning to look a lot like Christmas","Verse 1","Perry Como","It’s Beginning To Look A Lot Like Christmas","Perry Como",2121786
